OrderID,CustomerID,OrderDate,ShippingDate,ProductID,Quantity,TotalAmount,OrderStatus,PaymentMethod,ShippingAddress
ORD0000722,CUST0095,2024-06-11,2024-06-13,PROD0005,5,1041.6,Delivered,Cash,"374 Sanchez Court, Port William, OH 30459"
ORD0000723,CUST0015,2024-08-26,2024-08-26,PROD0024,2,100.72,Delivered,Credit Card,"785 Pena Crossroad, West Veronicaside, KS 38228"
ORD0000724,CUST0059,2024-04-18,2024-04-19,PROD0027,2,280.36,Canceled,Credit Card,"659 Debbie Unions Suite 941, Bradleyview, VA 87287"
ORD0000725,CUST0036,2024-10-08,2024-10-11,PROD0012,1,192.23,Delivered,Credit Card,"37263 Mcdonald Key, South Gabriel, LA 20403"
ORD0000726,CUST0041,2023-11-24,2023-11-25,PROD0022,3,362.64,Delivered,Credit Card,"820 Myers Brook Apt. 556, Muellerview, IN 92731"
ORD0000727,CUST0095,2024-08-28,2024-08-29,PROD0030,2,59.34,Delivered,Credit Card,"529 Adam Tunnel Suite 201, Hudsonburgh, WI 22460"
ORD0000728,CUST0026,2024-07-02,2024-07-02,PROD0015,1,144.93,Shipped,Credit Card,"434 Jessica Fords, East Barbara, TX 85185"
ORD0000729,CUST0005,2024-02-08,2024-02-08,PROD0010,2,232.46,Delivered,Credit Card,"9775 Vincent Spurs, Alvarezville, ME 81474"
ORD0000730,CUST0006,2023-12-23,2023-12-23,PROD0019,3,517.59,Delivered,Credit Card,"009 Steven Neck, Thomasmouth, OK 43302"
ORD0000731,CUST0030,2023-11-21,2023-11-23,PROD0014,2,149.42,Delivered,PayPal,"Unit 6027 Box 9934, DPO AP 76753"
ORD0000732,CUST0042,2024-02-21,2024-02-24,PROD0006,9,1208.43,Delivered,Credit Card,"9762 Gabrielle Square Suite 719, West Carrie, IL 15998"
ORD0000733,CUST0092,2024-05-02,2024-05-04,PROD0010,3,196.89,Delivered,Credit Card,"9839 Smith Turnpike, Rickystad, PR 41429"
ORD0000734,CUST0032,2023-11-16,2023-11-16,PROD0008,1,114.59,Delivered,Credit Card,"15027 Smith Row Apt. 046, Sparksside, NV 84366"
ORD0000735,CUST0051,2024-01-14,2024-01-16,PROD0016,1,133.23,Delivered,Cash,"965 Angela Grove, Lisahaven, MD 75051"
ORD0000736,CUST0040,2024-05-04,2024-05-07,PROD0026,3,256.2,Delivered,Cash,"74353 Morris Port, Williamsmouth, VT 77055"
ORD0000737,CUST0045,2024-05-23,2024-05-25,PROD0004,2,293.7,Delivered,Credit Card,"9588 Christopher Dale Suite 974, North Henrymouth, HI 28915"
ORD0000738,CUST0013,2024-09-30,2024-10-01,PROD0014,5,348.2,Shipped,Credit Card,"3814 Bowen Bypass Suite 228, Fieldsbury, UT 54704"
ORD0000739,CUST0086,2023-11-23,2023-11-25,PROD0024,6,1057.92,Delivered,Credit Card,"08460 Austin Fork Apt. 048, Gutierrezhaven, SD 14902"
ORD0000740,CUST0072,2024-08-18,2024-08-19,PROD0029,2,254.08,Delivered,Credit Card,"93117 Williams Run, South Joan, FL 27083"
ORD0000741,CUST0053,2024-01-26,2024-01-29,PROD0028,8,717.28,Delivered,PayPal,"487 Tyler Pine Suite 846, New Keith, WI 79004"
ORD0000742,CUST0079,2023-12-15,2023-12-15,PROD0014,3,248.25,Delivered,Credit Card,"01012 Kenneth Causeway Apt. 827, Port Laurieport, NH 32980"
ORD0000743,CUST0038,2024-08-25,2024-08-25,PROD0023,5,133.9,Delivered,PayPal,"571 Ashley Villages Apt. 703, Jenniferfurt, SC 46557"
ORD0000744,CUST0001,2024-06-03,2024-06-03,PROD0029,1,85.64,Delivered,Cash,"98890 Emily Village Apt. 706, East Tamara, KY 47401"
ORD0000745,CUST0080,2023-12-02,2023-12-03,PROD0003,1,154.21,Canceled,Credit Card,"2835 Johnson Pike, Lake Vicki, MH 88352"
ORD0000746,CUST0046,2024-07-10,2024-07-10,PROD0017,4,211.92,Delivered,PayPal,"748 King Port, North Regina, WV 43922"
ORD0000747,CUST0076,2024-04-25,2024-04-26,PROD0010,1,105.43,Delivered,PayPal,"135 Ashley Landing Suite 588, New Amandaberg, PR 48509"
ORD0000748,CUST0072,2024-08-21,2024-08-22,PROD0025,8,959.6,Delivered,Cash,"241 Michele Course Suite 800, Joneston, MI 84184"
ORD0000749,CUST0056,2024-06-13,2024-06-14,PROD0013,2,92.32,Shipped,Credit Card,"884 Thomas Spur Apt. 803, Sarahburgh, VT 69392"
ORD0000750,CUST0032,2024-01-10,2024-01-12,PROD0016,1,52.21,Delivered,Cash,"71979 Best Circle Apt. 428, East Christine, FL 26503"
ORD0000751,CUST0023,2024-03-27,2024-03-28,PROD0020,1,147.54,Delivered,Cash,"PSC 7025, Box 6119, APO AA 48803"
ORD0000752,CUST0057,2024-05-14,2024-05-17,PROD0007,1,112.09,Delivered,Cash,"50754 Mary Spring Apt. 618, New Maryville, TX 92642"
ORD0000753,CUST0063,2024-10-20,2024-10-20,PROD0012,3,483.27,Delivered,PayPal,"USNS White, FPO AE 78054"
ORD0000754,CUST0007,2024-04-21,2024-04-22,PROD0002,8,241.6,Shipped,Credit Card,"070 Stephen Burgs Apt. 285, Gallegosburgh, PA 66554"
ORD0000755,CUST0013,2023-12-06,2023-12-09,PROD0022,1,149.66,Shipped,PayPal,"2428 Mclaughlin Row Apt. 370, Jacksonview, WI 53268"
ORD0000756,CUST0084,2023-11-26,2023-11-28,PROD0010,3,449.88,Delivered,PayPal,"26113 Baker Springs Suite 726, Port Kelly, FM 83870"
ORD0000757,CUST0039,2024-10-26,2024-10-28,PROD0022,1,51.51,Delivered,Credit Card,"17536 Kirk Course, Amandahaven, IL 49337"
ORD0000758,CUST0054,2024-05-14,2024-05-15,PROD0020,1,127.6,Delivered,Cash,"35567 Zachary Drive Apt. 664, Scottside, IN 36015"
ORD0000759,CUST0024,2024-07-31,2024-08-02,PROD0004,7,976.78,Delivered,Credit Card,"USNV Clark, FPO AE 47137"
ORD0000760,CUST0085,2024-07-12,2024-07-12,PROD0030,9,1205.37,Delivered,Cash,"3106 Wyatt Rapids, Thompsonburgh, KY 03446"
ORD0000761,CUST0003,2024-02-17,2024-02-20,PROD0008,1,86.06,Shipped,Cash,"1833 Farley Street, Sanchezstad, FL 19051"
ORD0000762,CUST0090,2024-03-23,2024-03-24,PROD0003,1,179.23,Delivered,Credit Card,"5627 Martinez Summit Suite 529, Port Benjaminview, IA 16645"
ORD0000763,CUST0099,2023-11-18,2023-11-19,PROD0025,9,1170.09,Delivered,Credit Card,"39293 Erickson Square Apt. 608, Wisechester, IA 94077"
ORD0000764,CUST0018,2023-12-18,2023-12-20,PROD0021,2,269.3,Delivered,Credit Card,"539 Andrea Mount Apt. 102, Alexandrachester, PR 99073"
ORD0000765,CUST0038,2024-05-12,2024-05-15,PROD0013,5,405.9,Delivered,Credit Card,"49472 Carrie Wells, Emilyside, MS 66808"
ORD0000766,CUST0029,2024-05-18,2024-05-20,PROD0006,2,161.96,Delivered,PayPal,"972 Butler Views Apt. 692, East Deannaberg, IA 89515"
ORD0000767,CUST0071,2024-08-05,2024-08-07,PROD0003,8,767.12,Delivered,PayPal,"523 Shea Springs Suite 538, Greeneborough, PR 48726"
ORD0000768,CUST0008,2024-02-21,2024-02-24,PROD0028,1,71.94,Delivered,Credit Card,"030 Morgan Key Apt. 646, East Olivia, MT 81006"
ORD0000769,CUST0057,2024-08-02,2024-08-04,PROD0008,9,734.13,Delivered,Credit Card,"494 Jamie Creek, Gonzalezchester, SC 37254"
ORD0000770,CUST0090,2024-08-27,2024-08-27,PROD0025,6,751.86,Delivered,Cash,"986 Allen Parkway Suite 172, South Richard, AL 71100"
ORD0000771,CUST0094,2024-08-01,2024-08-03,PROD0003,2,23.88,Delivered,Credit Card,"5551 Jordan Keys, Erikshire, IN 19498"
ORD0000772,CUST0048,2024-10-22,2024-10-23,PROD0019,4,636.92,Delivered,Credit Card,"767 Brent Land Apt. 513, East Kevinton, IA 68467"
ORD0000773,CUST0027,2024-07-05,2024-07-05,PROD0004,5,240.65,Delivered,Credit Card,"020 Burke Extensions, West Kenneth, MI 66960"
ORD0000774,CUST0049,2023-12-21,2023-12-23,PROD0026,6,925.14,Delivered,Credit Card,"59105 Scott Neck Apt. 284, Paulland, NH 46602"
ORD0000775,CUST0022,2024-03-06,2024-03-09,PROD0014,2,282.7,Delivered,PayPal,"USNV Morgan, FPO AE 39956"
ORD0000776,CUST0042,2024-10-04,2024-10-06,PROD0017,10,676.1,Delivered,PayPal,"22960 Hoover Manor Suite 364, East Steven, WV 32311"
ORD0000777,CUST0081,2024-03-16,2024-03-17,PROD0013,1,33.75,Canceled,PayPal,"Unit 0036 Box 7353, DPO AA 94089"
ORD0000778,CUST0090,2024-09-06,2024-09-08,PROD0013,3,540.84,Delivered,Credit Card,"464 Darren Tunnel Suite 064, Lake Carlosside, FM 77461"
ORD0000779,CUST0090,2024-02-15,2024-02-16,PROD0020,6,1065.54,Delivered,Credit Card,"990 Gibson Creek Apt. 703, New Tiffany, VA 64380"
ORD0000780,CUST0061,2024-04-06,2024-04-08,PROD0002,1,119.25,Shipped,PayPal,"271 Tina Way Suite 285, Annettefurt, MH 16177"
ORD0000781,CUST0046,2024-10-03,2024-10-03,PROD0011,1,169.61,Delivered,PayPal,"PSC 2573, Box 6780, APO AP 96926"
ORD0000782,CUST0044,2024-07-11,2024-07-12,PROD0021,2,62.34,Delivered,PayPal,"Unit 2628 Box 9626, DPO AE 36664"
ORD0000783,CUST0089,2024-02-11,2024-02-11,PROD0009,2,286.48,Delivered,PayPal,"727 Billy Fords, West Billton, MN 73944"
ORD0000784,CUST0002,2024-01-29,2024-01-30,PROD0011,1,94.13,Delivered,Credit Card,"315 Harris Extension Apt. 659, Parkerport, FL 08186"
ORD0000785,CUST0014,2024-10-18,2024-10-18,PROD0016,2,201.02,Shipped,PayPal,"916 Chavez Centers, Carterburgh, ID 59528"
ORD0000786,CUST0039,2023-11-28,2023-11-28,PROD0024,1,108.14,Delivered,Credit Card,"847 Griffin Hollow, Lake Jeffreyshire, ND 49891"
ORD0000787,CUST0023,2024-10-03,2024-10-03,PROD0017,2,180.58,Delivered,PayPal,"6267 Sutton Gardens Suite 302, West Nancyfurt, OH 20381"
ORD0000788,CUST0066,2024-07-24,2024-07-24,PROD0019,2,288.08,Shipped,Credit Card,"01131 Robert Ranch Apt. 229, West Taylor, OH 59143"
ORD0000789,CUST0079,2024-03-30,2024-04-01,PROD0021,4,116.52,Delivered,PayPal,"435 Danielle Mountains, East Christina, CT 91967"
ORD0000790,CUST0084,2024-10-29,2024-11-01,PROD0004,2,95.74,Shipped,Cash,"45858 Rick Road, New Stacie, NM 35812"
ORD0000791,CUST0005,2024-02-03,2024-02-04,PROD0028,2,213.38,Delivered,PayPal,"601 Lucero Station, Simsburgh, MT 12619"
ORD0000792,CUST0069,2024-02-27,2024-03-01,PROD0027,9,1065.78,Delivered,PayPal,"58549 Gonzalez Mission, South Chad, KY 32602"
ORD0000793,CUST0069,2024-09-02,2024-09-04,PROD0022,2,-1.78,Canceled,Cash,"3195 Lindsey Isle Apt. 725, Lake Daniel, MS 60310"
ORD0000794,CUST0090,2024-10-26,2024-10-26,PROD0014,1,64.28,Delivered,PayPal,"003 John Ridges Suite 337, Thomaschester, IA 40528"
ORD0000795,CUST0087,2024-02-14,2024-02-17,PROD0020,2,135.78,Delivered,Credit Card,"16510 Megan Terrace, Robertsborough, NY 59292"
ORD0000796,CUST0047,2023-12-26,2023-12-28,PROD0018,5,521.35,Delivered,Cash,"53945 Erica Camp, Whitneyport, NH 91367"
ORD0000797,CUST0047,2024-01-17,2024-01-19,PROD0006,2,51.02,Delivered,Cash,"99422 Lindsey Cape Suite 491, Edwardshaven, AS 03913"
ORD0000798,CUST0027,2024-03-06,2024-03-07,PROD0024,9,1482.3,Shipped,PayPal,"549 Castillo Common, Laurenshire, AR 37274"
ORD0000799,CUST0054,2024-05-23,2024-05-23,PROD0011,1,72.01,Delivered,Credit Card,"70572 Curtis Fall, Taylorton, MT 54260"
ORD0000800,CUST0039,2024-02-19,2024-02-19,PROD0002,1,23.43,Delivered,Credit Card,"10292 Hall Trail Apt. 430, South Danielside, MA 27245"
ORD0000801,CUST0021,2024-02-02,2024-02-05,PROD0010,2,120.68,Shipped,Credit Card,"1595 Laura Islands, West Joshua, MD 93483"
ORD0000802,CUST0080,2024-05-13,2024-05-13,PROD0001,2,126.02,Delivered,PayPal,"PSC 9845, Box 5830, APO AA 90723"
ORD0000803,CUST0018,2024-08-21,2024-08-24,PROD0028,2,227.54,Delivered,Credit Card,"49704 Darren Park, North Christinaborough, MD 55362"
ORD0000804,CUST0091,2024-05-22,2024-05-25,PROD0013,2,237.1,Delivered,Credit Card,"2888 Anthony Groves, South Joystad, CT 89723"
ORD0000805,CUST0054,2024-01-03,2024-01-03,PROD0029,2,149.68,Delivered,PayPal,"USNS Johnson, FPO AE 09709"
ORD0000806,CUST0063,2024-06-19,2024-06-20,PROD0011,2,106.52,Canceled,Cash,"2589 Dana Port Apt. 778, North Adam, TX 74102"
ORD0000807,CUST0096,2024-11-09,2024-11-10,PROD0023,3,459.27,Delivered,Credit Card,"60202 Cortez Ways, North Timothy, WI 61075"
ORD0000808,CUST0044,2024-06-22,2024-06-24,PROD0029,10,689.8,Delivered,PayPal,"554 Thomas Courts, South Brandonville, TN 27570"
ORD0000809,CUST0051,2024-01-03,2024-01-05,PROD0023,3,434.13,Delivered,Cash,"154 Ashlee Squares, Margaretton, PR 45750"
ORD0000810,CUST0076,2024-04-10,2024-04-12,PROD0020,3,344.04,Canceled,PayPal,"2288 Rodney Flat Apt. 189, South William, AS 35865"
ORD0000811,CUST0069,2023-12-20,2023-12-23,PROD0010,2,356.32,Delivered,Credit Card,"47329 Cameron Center, New Ryan, NM 04583"
ORD0000812,CUST0052,2024-08-08,2024-08-08,PROD0005,1,93.23,Delivered,PayPal,"130 Michael Village, Port Hannahton, AS 73896"
ORD0000813,CUST0066,2024-08-08,2024-08-11,PROD0021,3,344.1,Canceled,PayPal,"PSC 3425, Box 4370, APO AE 74871"
ORD0000814,CUST0053,2024-06-26,2024-06-29,PROD0014,1,89.2,Delivered,Credit Card,"6540 Andrew Junctions Suite 723, North Davidchester, UT 02400"
ORD0000815,CUST0026,2023-12-28,2023-12-29,PROD0017,9,-96.12,Canceled,Credit Card,"994 Melissa Crest Apt. 290, North Catherine, AS 84635"
ORD0000816,CUST0045,2024-07-23,2024-07-24,PROD0010,4,608.84,Delivered,Credit Card,"760 Jerry Port Apt. 769, Wrightshire, WA 69467"
ORD0000817,CUST0079,2023-11-24,2023-11-26,PROD0022,5,854.85,Shipped,Credit Card,"2513 Jared Terrace Suite 221, South Brianland, NM 12708"
ORD0000818,CUST0039,2024-10-27,2024-10-28,PROD0021,6,1324.26,Delivered,Credit Card,"Unit 8131 Box 5884, DPO AP 55779"
ORD0000819,CUST0045,2024-07-31,2024-08-03,PROD0004,1,182.57,Delivered,Credit Card,"65159 Blackburn Flats, Port Gregoryburgh, OH 79460"
ORD0000820,CUST0087,2024-08-04,2024-08-05,PROD0023,2,31.32,Delivered,Credit Card,"68806 Nichole Trace Apt. 735, Albertfort, MS 04719"
ORD0000821,CUST0016,2023-11-25,2023-11-25,PROD0022,3,94.02,Delivered,PayPal,"48474 Jason Lodge, South Juliamouth, GA 59105"
ORD0000822,CUST0050,2024-02-29,2024-03-01,PROD0023,4,104.24,Shipped,Credit Card,"381 Espinoza Course Suite 004, Lake Jeanne, MS 38866"
ORD0000823,CUST0012,2024-05-23,2024-05-24,PROD0011,3,252.03,Delivered,PayPal,"Unit 8425 Box 0107, DPO AE 80045"
ORD0000824,CUST0046,2024-10-10,2024-10-12,PROD0029,3,534.81,Delivered,PayPal,"33775 Crystal Garden, Brownmouth, VT 74700"
ORD0000825,CUST0091,2024-08-08,2024-08-09,PROD0024,1,74.97,Delivered,Cash,"050 Contreras Plains, Barajashaven, LA 99353"
ORD0000826,CUST0003,2024-10-16,2024-10-17,PROD0019,3,234,Delivered,Cash,"196 Yolanda Groves, North Melissaton, VI 43646"
ORD0000827,CUST0054,2023-11-24,2023-11-24,PROD0023,3,274.41,Delivered,Credit Card,"PSC 4796, Box 4907, APO AP 37286"
ORD0000828,CUST0083,2024-05-01,2024-05-04,PROD0030,3,132.69,Canceled,Credit Card,"6883 Ho Knolls Suite 929, Jeremiahton, DE 76198"
ORD0000829,CUST0093,2023-11-25,2023-11-26,PROD0003,4,370.4,Delivered,PayPal,"846 West Burg Apt. 609, Kevinchester, AR 06965"
ORD0000830,CUST0007,2024-08-16,2024-08-19,PROD0004,1,176.78,Shipped,PayPal,"7539 Audrey Cape, New Kristinaside, MI 71633"
ORD0000831,CUST0020,2024-01-09,2024-01-09,PROD0010,1,-46.98,Delivered,PayPal,"8883 Raymond Views Suite 036, Port Williambury, WI 32285"
ORD0000832,CUST0091,2024-08-21,2024-08-21,PROD0009,1,116.49,Delivered,Credit Card,"89828 Fuller Overpass Suite 465, Lake Annette, SC 61090"
ORD0000833,CUST0015,2024-03-21,2024-03-22,PROD0019,4,225.64,Delivered,PayPal,"224 Ross Street Apt. 365, Port Cheryl, AL 73097"
ORD0000834,CUST0012,2024-07-04,2024-07-04,PROD0025,4,233.32,Delivered,Credit Card,"8637 Kimberly Manor, South Mike, NY 66781"
ORD0000835,CUST0085,2024-03-05,2024-03-05,PROD0030,4,434.32,Shipped,Cash,"9015 Hernandez Track Suite 113, North Tiffanyville, FL 14306"
ORD0000836,CUST0079,2024-09-26,2024-09-26,PROD0011,6,437.1,Delivered,Cash,"11213 Marks Union, Laneshire, KY 24969"
ORD0000837,CUST0044,2024-01-30,2024-02-02,PROD0017,2,167.48,Delivered,Cash,"937 Jones Motorway Suite 083, East Joannaburgh, DE 93510"
ORD0000838,CUST0091,2024-05-06,2024-05-06,PROD0021,2,90.84,Delivered,Credit Card,"31602 Becker Highway, North David, GU 30530"
ORD0000839,CUST0095,2024-02-03,2024-02-04,PROD0023,2,375.1,Delivered,Credit Card,"583 David Ranch Apt. 499, Howardmouth, PR 30950"
ORD0000840,CUST0007,2024-04-04,2024-04-04,PROD0006,2,246.96,Delivered,PayPal,"9026 Cox Haven Apt. 815, New Jessica, SD 98733"
ORD0000841,CUST0015,2023-12-06,2023-12-09,PROD0026,5,500.95,Delivered,Cash,"2309 Rowe Curve Suite 389, Ericside, NJ 62915"
ORD0000842,CUST0021,2023-12-04,2023-12-06,PROD0017,1,138.87,Delivered,Credit Card,"Unit 6286 Box 1001, DPO AP 26931"
ORD0000843,CUST0015,2024-08-28,2024-08-28,PROD0002,2,108.58,Delivered,PayPal,"7245 Lewis Village Suite 106, Stevensborough, PA 10250"
ORD0000844,CUST0092,2024-05-18,2024-05-18,PROD0005,1,129.48,Canceled,PayPal,"9396 Hoover Ports Suite 015, New Emma, AR 10589"
ORD0000845,CUST0019,2024-02-14,2024-02-15,PROD0013,5,444.6,Delivered,Credit Card,"8151 Gonzalez Course Apt. 172, Phillipsland, AS 59640"
ORD0000846,CUST0036,2024-01-05,2024-01-08,PROD0009,1,166.93,Delivered,PayPal,"293 Bobby Camp Suite 473, Holmesborough, GU 48319"
ORD0000847,CUST0051,2024-08-26,2024-08-26,PROD0019,1,68.06,Delivered,PayPal,"921 Dana Hollow Apt. 422, Michaelberg, MN 89706"
ORD0000848,CUST0037,2024-10-14,2024-10-17,PROD0001,2,330.02,Delivered,PayPal,"PSC 8613, Box 5622, APO AA 34211"
ORD0000849,CUST0003,2024-07-12,2024-07-13,PROD0024,2,378.18,Delivered,Credit Card,"0475 Jennifer Ridges, Port Elizabeth, CA 92365"
ORD0000850,CUST0089,2023-12-08,2023-12-10,PROD0026,4,220.8,Shipped,PayPal,"567 Monica Cove Apt. 136, Port Michelle, WA 61104"
ORD0000851,CUST0015,2024-10-20,2024-10-21,PROD0025,2,204.7,Delivered,Cash,"206 Brian Knoll, Joneschester, MH 87936"
ORD0000852,CUST0065,2023-11-20,2023-11-20,PROD0003,1,186.04,Shipped,Credit Card,"5655 Neal Crossing Apt. 986, East Davidland, KS 36649"
ORD0000853,CUST0093,2024-01-28,2024-01-31,PROD0023,4,243.2,Canceled,Credit Card,"0974 Dale Hollow, East Jonathanmouth, OR 83672"
ORD0000854,CUST0027,2024-03-07,2024-03-10,PROD0007,2,166.58,Delivered,Cash,"188 Ruiz Curve, Rodriguezchester, TN 14076"
ORD0000855,CUST0077,2023-12-08,2023-12-09,PROD0026,2,166.72,Delivered,Credit Card,"8467 Allen Street Apt. 355, Lake Eric, NH 62439"
ORD0000856,CUST0024,2024-08-29,2024-08-29,PROD0019,2,294.68,Shipped,PayPal,"04821 Holland Points Suite 563, West Christopher, VI 37214"
ORD0000857,CUST0089,2024-05-01,2024-05-01,PROD0003,5,265.9,Delivered,PayPal,"92445 Morse Falls, West Taylorberg, NH 62055"
ORD0000858,CUST0092,2024-09-20,2024-09-21,PROD0018,8,928.48,Delivered,Cash,"410 Macdonald Island, North Isaiah, NJ 95661"
ORD0000859,CUST0027,2024-07-20,2024-07-23,PROD0013,4,471.2,Shipped,Cash,"51419 Garcia Village Apt. 727, Wrightbury, PW 81904"
ORD0000860,CUST0070,2024-01-21,2024-01-22,PROD0018,4,691.88,Shipped,PayPal,"376 Marsh Rest, Brownshire, NY 44048"
ORD0000861,CUST0029,2023-12-24,2023-12-27,PROD0009,1,142.35,Shipped,PayPal,"70273 David Valleys, East Richardstad, FM 80098"
ORD0000862,CUST0014,2024-08-07,2024-08-08,PROD0014,2,343.88,Delivered,Credit Card,"342 Moore Hill, Palmertown, MA 54141"
ORD0000863,CUST0076,2024-07-31,2024-08-01,PROD0027,3,301.86,Canceled,PayPal,"3588 Jones Course, West Adriana, GA 45832"
ORD0000864,CUST0070,2024-06-26,2024-06-26,PROD0007,7,761.04,Delivered,Credit Card,"552 Laura Cove Suite 018, Johnsonshire, OR 13754"
ORD0000865,CUST0053,2024-10-18,2024-10-21,PROD0024,1,158.19,Delivered,Credit Card,"5992 Cynthia Drive Suite 405, Travismouth, NY 23318"
ORD0000866,CUST0021,2024-02-10,2024-02-13,PROD0003,5,785.85,Delivered,Cash,"9011 Sarah Points, Lake Trevor, MO 64911"
ORD0000867,CUST0079,2024-02-11,2024-02-13,PROD0018,3,112.08,Delivered,PayPal,"89553 Villarreal Tunnel Apt. 570, West Casey, MS 62914"
ORD0000868,CUST0061,2024-01-11,2024-01-14,PROD0002,2,-1.22,Delivered,PayPal,"80242 Smith Throughway Suite 910, New George, RI 70826"
ORD0000869,CUST0035,2024-06-11,2024-06-12,PROD0026,1,36.26,Delivered,Credit Card,"307 Ferguson Radial, Ruthfort, CA 57335"
ORD0000870,CUST0007,2024-11-06,2024-11-08,PROD0006,1,96.55,Canceled,Cash,"9769 Monique Spur Suite 064, Port Katherineport, IL 07965"
ORD0000871,CUST0029,2024-07-03,2024-07-06,PROD0025,1,180.8,Shipped,Cash,"533 Tamara Grove Suite 116, Lake Sean, VT 94445"
ORD0000872,CUST0043,2023-11-28,2023-11-29,PROD0025,2,53.34,Delivered,Credit Card,"70055 Johnathan Throughway Suite 144, Laurafurt, NV 19275"
ORD0000873,CUST0052,2024-03-21,2024-03-21,PROD0015,1,85.08,Delivered,Cash,"034 Baker Street Apt. 537, Lake Shannonside, MA 75464"
ORD0000874,CUST0022,2024-02-04,2024-02-04,PROD0017,2,227.26,Canceled,PayPal,"0490 Adam Roads, East Krystal, DC 95617"
ORD0000875,CUST0028,2023-12-16,2023-12-18,PROD0012,3,188.79,Delivered,Credit Card,"81677 Raymond Mills Apt. 875, Wendyhaven, AR 77248"
ORD0000876,CUST0033,2024-04-04,2024-04-04,PROD0006,1,124.07,Delivered,Cash,"93144 Matthew Corners Suite 782, Lake Sara, IN 71015"
ORD0000877,CUST0079,2023-12-02,2023-12-04,PROD0028,1,149.33,Delivered,PayPal,"5833 James Ford, East Eric, NY 28074"
ORD0000878,CUST0010,2024-04-14,2024-04-17,PROD0024,1,91.63,Delivered,Cash,"07251 Garcia Plains Apt. 995, New Kathryn, GU 30815"
ORD0000879,CUST0073,2024-08-01,2024-08-04,PROD0012,4,784.64,Delivered,Cash,"465 Megan Brooks, Port Brettstad, FM 68932"
ORD0000880,CUST0038,2024-07-05,2024-07-07,PROD0014,2,167.84,Canceled,Credit Card,"13449 Philip Pine Apt. 140, Lake Jesseshire, DC 08038"
ORD0000881,CUST0087,2024-11-04,2024-11-04,PROD0008,5,253.05,Delivered,Cash,"1550 Jones Points, Greenville, PR 69996"
ORD0000882,CUST0057,2024-10-23,2024-10-26,PROD0029,4,581.8,Shipped,Credit Card,"5683 Elizabeth Villages Suite 777, Mathismouth, VI 80139"
ORD0000883,CUST0044,2024-09-28,2024-09-29,PROD0002,3,228.18,Delivered,PayPal,"28087 Chapman Forge, Port Wendy, MD 39513"
ORD0000884,CUST0014,2024-07-19,2024-07-20,PROD0001,7,466.9,Delivered,PayPal,"PSC 7845, Box 2141, APO AE 17970"
ORD0000885,CUST0084,2024-02-22,2024-02-25,PROD0015,1,30,Delivered,PayPal,"002 Heidi Canyon, Brookstown, WV 37001"
ORD0000886,CUST0060,2024-02-26,2024-02-29,PROD0003,2,9.38,Delivered,Credit Card,"96419 Jones Walk, Port John, NJ 34606"
ORD0000887,CUST0086,2024-09-25,2024-09-26,PROD0022,9,621.81,Delivered,PayPal,"62596 Lisa Roads Suite 073, Bryanton, WV 34900"
ORD0000888,CUST0032,2023-12-17,2023-12-18,PROD0022,3,269.01,Canceled,Credit Card,"661 Andrew Run Suite 068, New Jason, MH 06147"
ORD0000889,CUST0076,2023-12-17,2023-12-20,PROD0019,1,148.3,Delivered,Credit Card,"65448 Tanner Landing Apt. 398, West David, TX 64575"
ORD0000890,CUST0060,2023-12-21,2023-12-24,PROD0029,1,81.97,Delivered,PayPal,"541 Terri Hills, New Christine, VA 53464"
ORD0000891,CUST0039,2024-06-09,2024-06-09,PROD0002,2,118.2,Delivered,Credit Card,"225 Fisher Alley Apt. 730, Jenniferburgh, GA 19019"
ORD0000892,CUST0015,2024-10-24,2024-10-27,PROD0024,4,517.8,Delivered,Credit Card,"81177 Barbara Corner, Pattersonburgh, SD 19508"
ORD0000893,CUST0047,2024-01-29,2024-01-29,PROD0022,2,138.1,Delivered,Credit Card,"309 Gibson Village Suite 961, New Valerie, VI 08646"
ORD0000894,CUST0082,2024-03-16,2024-03-18,PROD0021,3,293.82,Delivered,Credit Card,"542 Erika Lakes Apt. 996, South Gregory, MI 33953"
ORD0000895,CUST0075,2024-09-04,2024-09-04,PROD0007,6,896.7,Delivered,PayPal,"230 Jerry Tunnel, South Dennis, MO 53980"
ORD0000896,CUST0076,2024-09-24,2024-09-26,PROD0023,7,917.21,Canceled,Cash,"184 Johnson Mountain, Tiffanymouth, AL 12936"
ORD0000897,CUST0064,2024-01-07,2024-01-10,PROD0023,5,792.55,Shipped,PayPal,"00103 Shawn Cliffs, Juarezville, KY 21115"
ORD0000898,CUST0088,2024-01-06,2024-01-07,PROD0011,5,573.6,Delivered,Credit Card,"USCGC Johnson, FPO AA 28636"
ORD0000899,CUST0058,2024-06-18,2024-06-21,PROD0012,2,150.34,Delivered,Credit Card,"3121 Evans Pike Suite 797, West Patrick, PA 47617"
ORD0000900,CUST0021,2024-09-13,2024-09-14,PROD0022,4,-72.8,Delivered,Credit Card,"Unit 8813 Box 7668, DPO AP 38665"
ORD0000901,CUST0087,2024-02-28,2024-02-28,PROD0009,2,397.66,Delivered,Credit Card,"43557 Lee Ports, Lake Samantha, MT 74192"
ORD0000902,CUST0079,2024-03-15,2024-03-18,PROD0003,3,292.23,Delivered,Credit Card,"56316 Brandy Crossroad, West Megan, MT 88393"
